league,season,team,game,date,time,result,GF,GA,opponent,xG,xGA,Poss,Formation,"('Performance', 'SoTA')","('Performance', 'GA')","('Performance', 'Saves')","('Performance', 'Save%')","('Performance', 'CS')","('Performance', 'PSxG')","('Performance', 'PSxG+/-')","('Penalty Kicks', 'PKatt')","('Penalty Kicks', 'PKA')","('Penalty Kicks', 'PKsv')","('Penalty Kicks', 'PKm')","('Launched', 'Cmp')","('Launched', 'Att')","('Launched', 'Cmp%')","('Passes', 'Att (GK)')","('Passes', 'Thr')","('Passes', 'Launch%')","('Passes', 'AvgLen')","('Goal Kicks', 'Att')","('Goal Kicks', 'Launch%')","('Goal Kicks', 'AvgLen')","('Crosses', 'Opp')","('Crosses', 'Stp')","('Crosses', 'Stp%')","('Sweeper', '#OPA')","('Sweeper', 'AvgDist')","('Standard', 'Gls')","('Standard', 'Sh')","('Standard', 'SoT')","('Standard', 'SoT%')","('Standard', 'G/Sh')","('Standard', 'G/SoT')","('Standard', 'Dist')","('Standard', 'FK')","('Standard', 'PK')","('Standard', 'PKatt')","('Expected', 'xG')","('Expected', 'npxG')","('Expected', 'npxG/Sh')","('Expected', 'G-xG')","('Expected', 'np:G-xG')","('Total', 'Cmp')","('Total', 'Att')","('Total', 'Cmp%')","('Total', 'TotDist')","('Total', 'PrgDist')","('Short', 'Cmp')","('Short', 'Att')","('Short', 'Cmp%')","('Medium', 'Cmp')","('Medium', 'Att')","('Medium', 'Cmp%')","('Long', 'Cmp')","('Long', 'Att')","('Long', 'Cmp%')","('Ast', '')","('xAG', '')","('xA', '')","('KP', '')","('1/3', '')","('PPA', '')","('CrsPA', '')","('PrgP', '')","('Att', '')","('Pass Types', 'Live')","('Pass Types', 'Dead')","('Pass Types', 'FK')","('Pass Types', 'TB')","('Pass Types', 'Sw')","('Pass Types', 'Crs')","('Pass Types', 'TI')","('Pass Types', 'CK')","('Corner Kicks', 'In')","('Corner Kicks', 'Out')","('Corner Kicks', 'Str')","('Outcomes', 'Cmp')","('Outcomes', 'Off')","('Outcomes', 'Blocks')","('SCA Types', 'SCA')","('SCA Types', 'PassLive')","('SCA Types', 'PassDead')","('SCA Types', 'TO')","('SCA Types', 'Sh')","('SCA Types', 'Fld')","('SCA Types', 'Def')","('GCA Types', 'GCA')","('GCA Types', 'PassLive')","('GCA Types', 'PassDead')","('GCA Types', 'TO')","('GCA Types', 'Sh')","('GCA Types', 'Fld')","('GCA Types', 'Def')","('Tackles', 'Tkl')","('Tackles', 'TklW')","('Tackles', 'Def 3rd')","('Tackles', 'Mid 3rd')","('Tackles', 'Att 3rd')","('Challenges', 'Tkl')","('Challenges', 'Att')","('Challenges', 'Tkl%')","('Challenges', 'Lost')","('Blocks', 'Blocks')","('Blocks', 'Sh')","('Blocks', 'Pass')","('Int', '')","('Tkl+Int', '')","('Clr', '')","('Err', '')","('Poss', '')","('Touches', 'Touches')","('Touches', 'Def Pen')","('Touches', 'Def 3rd')","('Touches', 'Mid 3rd')","('Touches', 'Att 3rd')","('Touches', 'Att Pen')","('Touches', 'Live')","('Take-Ons', 'Att')","('Take-Ons', 'Succ')","('Take-Ons', 'Succ%')","('Take-Ons', 'Tkld')","('Take-Ons', 'Tkld%')","('Carries', 'Carries')","('Carries', 'TotDist')","('Carries', 'PrgDist')","('Carries', 'PrgC')","('Carries', '1/3')","('Carries', 'CPA')","('Carries', 'Mis')","('Carries', 'Dis')","('Receiving', 'Rec')","('Receiving', 'PrgR')","('Performance', 'CrdY')","('Performance', 'CrdR')","('Performance', '2CrdY')","('Performance', 'Fls')","('Performance', 'Fld')","('Performance', 'Off')","('Performance', 'Crs')","('Performance', 'Int')","('Performance', 'TklW')","('Performance', 'PKwon')","('Performance', 'PKcon')","('Performance', 'OG')","('Performance', 'Recov')","('Aerial Duels', 'Won')","('Aerial Duels', 'Lost')","('Aerial Duels', 'Won%')"
,2425,Nashville,2024-05-18 Nashville-Atlanta Utd,2024-05-18,12:45:00,D,1,1,Atlanta Utd,1.4,0.7,49,4-4-2,1,1,0,0.0,0,0.4,-0.6,0,0,0,0,4,10,40.0,21,4,33.3,35.5,10,30.0,29.2,15,0,0.0,0,6.0,1,11,4,36.4,0.0,0.0,19.7,1,1,1,1.4,0.6,0.05,-0.4,-0.6,336,446,75.3,6701,2441,123,149,82.6,160,181,88.4,48,89,53.9,0,0.3,0.7,7,25,7,3,42,446,397,45,11,2,6,23,16,6,4,1,0,336,4,8,22,17,1,1,1,2,0,2,1,0,0,0,1,0,13,9,5,8,0,6,17,35.3,11,8,3,5,8,21,20,0,49,536,60,174,262,105,22,535,12,6,50.0,4,33.3,294,1392,739,15,9,2,17,0,331,42,2,0,0,9,14,4,23,8,9,1,0,0,46,17,25,40.5
,2425,Nashville,2024-05-25 CF Montréal-Nashville,2024-05-25,19:30:00,D,0,0,CF Montréal,0.8,1.2,46,4-2-3-1,2,0,2,100.0,1,0.3,0.3,0,0,0,0,2,7,28.6,16,5,37.5,37.2,9,11.1,29.0,13,2,15.4,0,4.3,0,13,2,15.4,0.0,0.0,21.4,0,0,0,0.8,0.8,0.06,-0.8,-0.8,394,481,81.9,7237,2569,153,166,92.2,187,209,89.5,40,75,53.3,0,0.5,0.3,8,33,3,0,46,481,430,50,14,1,2,22,21,5,4,0,0,394,1,7,20,16,2,0,2,0,0,0,0,0,0,0,0,0,14,5,6,7,1,7,14,50.0,7,13,5,8,9,23,23,1,46,582,58,183,277,128,12,582,13,6,46.2,7,53.8,288,1552,709,15,9,4,9,6,390,45,1,0,0,9,13,1,22,9,5,0,0,0,36,8,11,42.1
,2425,Nashville,2024-05-29 FC Cincinnati-Nashville,2024-05-29,19:30:00,W,2,0,FC Cincinnati,1.0,1.3,41,4-2-3-1,6,0,6,100.0,1,0.3,0.3,0,0,0,0,7,20,35.0,30,5,40.0,37.5,16,50.0,38.0,10,2,20.0,0,8.7,2,11,3,27.3,0.18,0.67,15.8,0,0,0,1.0,1.0,0.09,1.0,1.0,310,412,75.2,5109,2478,181,205,88.3,91,118,77.1,34,77,44.2,2,1.0,0.9,9,21,4,2,23,412,367,44,8,0,2,17,15,4,0,4,0,310,1,5,20,13,3,1,2,1,0,4,1,1,1,1,0,0,24,13,15,8,1,16,27,59.3,11,27,4,23,10,34,22,0,41,546,90,235,225,95,16,546,12,7,58.3,5,41.7,301,1364,612,11,8,4,20,12,308,23,0,0,0,8,9,1,17,10,13,0,0,0,38,21,10,67.7
,2425,Nashville,2024-06-01 Nashville-NE Revolution,2024-06-01,19:30:00,L,1,2,NE Revolution,3.2,0.7,63,4-2-3-1,4,2,2,50.0,0,0.7,-1.3,0,0,0,0,2,5,40.0,21,5,23.8,28.1,5,0.0,18.4,7,0,0.0,0,16.0,1,24,3,12.5,0.0,0.0,18.8,0,1,2,3.2,1.9,0.08,-2.2,-1.9,519,637,81.5,9381,3179,215,252,85.3,256,288,88.9,46,85,54.1,0,0.9,1.2,14,74,14,4,63,637,584,53,12,0,4,29,25,8,4,4,0,519,0,9,45,33,2,0,8,2,0,2,1,0,0,0,1,0,12,9,5,6,1,7,15,46.7,8,5,0,5,5,17,12,0,63,727,50,141,336,252,35,725,7,4,57.1,2,28.6,297,1607,890,20,12,3,12,5,515,63,1,0,0,12,13,0,29,5,9,1,0,0,39,18,16,52.9
,2425,Nashville,2024-06-15 NY Red Bulls-Nashville,2024-06-15,19:30:00,,,,NY Red Bulls,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2425,Nashville,2024-06-19 Toronto FC-Nashville,2024-06-19,19:30:00,,,,Toronto FC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2425,Nashville,2024-06-22 Nashville-NYCFC,2024-06-22,19:30:00,,,,NYCFC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2425,Nashville,2024-06-29 Nashville-Inter Miami,2024-06-29,19:30:00,,,,Inter Miami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2425,Nashville,2024-07-03 Crew-Nashville,2024-07-03,18:30:00,,,,Crew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2425,Nashville,2024-07-07 Portland Timbers-Nashville,2024-07-07,19:30:00,,,,Portland Timbers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2425,Nashville,2024-07-13 D.C. United-Nashville,2024-07-13,19:30:00,,,,D.C. United,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2425,Nashville,2024-07-17 Nashville-Orlando City,2024-07-17,19:30:00,,,,Orlando City,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2425,Nashville,2024-07-20 Philadelphia-Nashville,2024-07-20,19:30:00,,,,Philadelphia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2425,Nashville,2024-08-24 Nashville-Austin,2024-08-24,19:30:00,,,,Austin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2425,Nashville,2024-08-31 Orlando City-Nashville,2024-08-31,19:30:00,,,,Orlando City,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2425,Nashville,2024-09-14 Atlanta Utd-Nashville,2024-09-14,19:30:00,,,,Atlanta Utd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2425,Nashville,2024-09-18 Nashville-Fire,2024-09-18,19:30:00,,,,Fire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2425,Nashville,2024-09-21 Nashville-FC Cincinnati,2024-09-21,19:30:00,,,,FC Cincinnati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2425,Nashville,2024-09-28 NE Revolution-Nashville,2024-09-28,19:30:00,,,,NE Revolution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2425,Nashville,2024-10-02 Nashville-D.C. United,2024-10-02,19:30:00,,,,D.C. United,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2425,Nashville,2024-10-05 NYCFC-Nashville,2024-10-05,19:30:00,,,,NYCFC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2425,Nashville,2024-10-19 Fire-Nashville,2024-10-19,17:00:00,,,,Fire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2425,Orlando City,2024-02-24 Orlando City-CF Montréal,2024-02-24,19:30:00,D,0,0,CF Montréal,0.9,1.0,60,4-2-3-1,5,0,5,100.0,1,1.4,1.4,0,0,0,0,3,4,75.0,25,4,12.0,23.9,6,16.7,19.0,4,0,0.0,1,19.0,0,15,4,26.7,0.0,0.0,15.6,0,0,0,0.9,0.9,0.06,-0.9,-0.9,572,687,83.3,9995,3524,265,300,88.3,251,277,90.6,51,79,64.6,0,0.9,1.5,13,46,22,7,65,687,634,47,10,1,6,33,21,9,1,5,0,572,6,14,26,19,4,1,2,0,0,0,0,0,0,0,0,0,10,7,2,5,3,2,7,28.6,5,9,1,8,9,19,11,0,60,775,60,232,314,236,34,775,15,8,53.3,7,46.7,393,2027,1126,19,20,3,13,9,568,64,3,0,0,15,9,6,33,9,7,0,0,0,62,11,6,64.7
,2425,Orlando City,2024-03-02 Inter Miami-Orlando City,2024-03-02,16:30:00,L,0,5,Inter Miami,0.8,2.8,53,4-2-3-1,5,5,0,0.0,0,3.5,-1.5,0,0,0,0,3,6,50.0,12,0,33.3,29.9,6,33.3,26.2,2,0,0.0,0,15.0,0,9,3,33.3,0.0,0.0,18.2,1,0,0,0.8,0.8,0.09,-0.8,-0.8,449,533,84.2,7681,2459,214,236,90.7,203,227,89.4,31,57,54.4,0,0.7,1.8,6,39,3,1,60,533,478,54,20,1,4,24,17,5,1,4,0,449,1,12,17,11,2,1,0,1,2,0,0,0,0,0,0,0,16,9,5,8,3,10,19,52.6,9,12,1,11,11,27,10,0,53,622,41,115,284,228,18,622,16,12,75.0,3,18.8,370,1912,940,15,16,7,16,9,446,60,1,0,0,12,17,1,24,11,9,0,0,0,51,6,2,75.0
,2425,Orlando City,2024-03-09 Orlando City-Minnesota Utd,2024-03-09,19:30:00,L,2,3,Minnesota Utd,4.1,1.4,59,4-2-3-1,4,3,1,25.0,0,1.7,-1.3,0,0,0,0,1,5,20.0,19,6,15.8,24.2,7,28.6,36.1,10,2,20.0,1,10.2,2,22,6,27.3,0.09,0.33,15.6,1,0,0,4.1,4.1,0.19,-2.1,-2.1,403,516,78.1,6955,2837,182,206,88.3,173,206,84.0,39,76,51.3,2,3.7,2.3,15,32,14,3,54,516,450,65,16,1,4,28,30,8,3,4,0,403,1,10,37,23,6,3,3,2,0,3,2,0,1,0,0,0,17,10,12,3,2,7,16,43.8,9,19,2,17,3,20,11,2,59,641,47,179,278,193,38,641,26,8,30.8,13,50.0,348,1843,1059,27,18,4,14,8,401,54,1,0,0,7,12,1,28,3,10,0,0,0,52,13,19,40.6
,2425,Orlando City,2024-03-17 Atlanta Utd-Orlando City,2024-03-17,19:00:00,L,0,2,Atlanta Utd,0.5,0.8,57,4-4-2,7,2,5,71.4,0,1.8,-0.2,0,0,0,0,3,8,37.5,15,2,26.7,29.1,6,66.7,43.5,9,0,0.0,1,24.0,0,11,3,27.3,0.0,0.0,17.1,1,0,0,0.5,0.5,0.04,-0.5,-0.5,483,580,83.3,7863,2560,252,274,92.0,180,203,88.7,40,77,51.9,0,0.2,0.6,7,43,11,1,54,580,538,42,16,0,3,29,9,8,5,2,0,483,0,13,20,15,1,0,2,2,0,0,0,0,0,0,0,0,17,10,6,9,2,9,19,47.4,10,8,1,7,2,19,9,0,57,666,39,148,296,230,33,666,23,13,56.5,10,43.5,290,1715,955,19,17,4,12,4,480,54,1,0,0,7,15,0,29,2,10,0,0,0,52,7,13,35.0
,2425,Orlando City,2024-03-23 Orlando City-Austin,2024-03-23,19:30:00,W,2,0,Austin,1.9,0.2,43,4-4-2,1,0,1,100.0,1,0.2,0.2,0,0,0,0,4,6,66.7,16,7,37.5,33.3,3,0.0,17.0,7,1,14.3,1,14.0,2,22,8,36.4,0.09,0.25,21.2,2,0,0,1.9,1.9,0.08,0.1,0.1,361,435,83.0,6826,2600,138,151,91.4,174,197,88.3,46,74,62.2,1,1.6,1.6,15,27,9,1,43,435,399,34,7,1,7,14,17,6,3,1,0,361,2,6,35,23,4,1,4,2,1,3,2,0,0,1,0,0,14,8,9,3,2,9,16,56.3,7,9,0,9,8,22,16,0,43,535,31,152,232,155,33,535,14,4,28.6,7,50.0,283,1698,911,29,14,10,10,5,358,42,1,0,0,13,8,2,14,8,8,0,0,0,41,4,9,30.8
,2425,Orlando City,2024-03-30 Orlando City-NY Red Bulls,2024-03-30,19:30:00,D,1,1,NY Red Bulls,0.7,1.8,65,4-4-2,2,1,1,100.0,0,1.0,0.0,1,1,0,0,3,6,50.0,24,5,25.0,30.5,3,0.0,28.3,6,0,0.0,3,26.3,0,14,3,21.4,0.0,0.0,18.6,1,0,0,0.7,0.7,0.05,-0.7,-0.7,616,714,86.3,10634,3419,276,308,89.6,278,302,92.1,53,80,66.3,0,0.5,0.7,9,58,10,2,73,714,657,56,14,3,3,25,30,7,2,2,0,616,1,8,27,19,2,2,1,3,0,0,0,0,0,0,0,0,11,8,4,4,3,5,14,35.7,9,6,2,4,3,14,7,0,65,813,45,186,377,253,16,813,21,11,52.4,9,42.9,520,2065,940,14,13,3,30,11,612,71,1,0,0,8,14,1,25,3,8,0,1,0,47,11,18,37.9
,2425,Orlando City,2024-04-13 D.C. United-Orlando City,2024-04-13,19:30:00,W,3,2,D.C. United,1.8,1.5,48,4-2-3-1,7,2,5,71.4,0,1.4,-0.6,0,0,0,0,7,18,38.9,20,3,60.0,45.2,10,60.0,43.3,16,1,6.3,0,7.8,3,10,4,40.0,0.3,0.75,17.2,0,0,0,1.8,1.8,0.18,1.2,1.2,326,440,74.1,6145,2539,143,162,88.3,135,164,82.3,42,87,48.3,3,1.7,1.4,8,24,3,1,33,440,378,59,23,2,0,17,19,4,3,1,0,326,3,8,19,14,3,0,1,1,0,6,4,1,0,1,0,0,17,7,8,8,1,7,14,50.0,7,10,3,7,6,23,16,1,48,566,59,225,235,112,14,566,22,9,40.9,12,54.5,257,1257,601,14,8,4,26,3,325,33,3,0,0,14,19,3,17,6,7,0,0,0,51,16,35,31.4
,2425,Orlando City,2024-04-20 CF Montréal-Orlando City,2024-04-20,19:30:00,D,2,2,CF Montréal,1.5,1.5,47,4-2-3-1,4,2,2,50.0,0,1.7,-0.3,0,0,0,0,7,17,41.2,25,1,60.0,41.2,9,22.2,20.0,12,0,0.0,0,10.0,2,6,1,16.7,0.17,1.0,20.2,0,1,1,1.5,0.7,0.12,0.5,0.3,430,545,78.9,6849,2537,242,265,91.3,157,189,83.1,23,67,34.3,1,0.7,1.5,6,29,7,0,35,545,488,55,14,2,0,16,21,8,4,2,0,430,2,9,13,11,1,0,0,1,0,4,3,0,0,0,1,0,13,8,8,3,2,6,21,28.6,15,13,2,11,5,18,20,0,47,635,60,191,284,162,18,634,12,5,41.7,4,33.3,284,1388,596,14,10,3,12,8,429,34,2,0,0,8,11,2,16,5,8,1,0,0,46,11,18,37.9
,2425,Orlando City,2024-04-27 Orlando City-Toronto FC,2024-04-27,19:30:00,L,1,2,Toronto FC,0.9,1.5,48,4-2-3-1,4,2,2,50.0,0,1.0,-1.0,0,0,0,0,6,13,46.2,15,1,53.3,41.7,9,55.6,36.9,11,1,9.1,0,5.7,1,8,3,37.5,0.13,0.33,18.5,1,0,0,0.9,0.9,0.11,0.1,0.1,437,533,82.0,7527,2650,199,221,90.0,191,215,88.8,32,61,52.5,1,0.7,0.8,4,33,10,2,39,533,487,43,16,3,3,14,12,3,1,2,0,437,3,5,14,11,0,1,0,1,1,2,2,0,0,0,0,0,22,10,16,5,1,12,21,57.1,9,13,4,9,7,29,12,0,48,640,53,192,305,148,19,640,16,7,43.8,8,50.0,335,1275,627,9,7,0,14,8,435,39,4,0,0,13,12,3,14,7,10,0,0,0,45,11,15,42.3
,2425,Orlando City,2024-05-04 Orlando City-FC Cincinnati,2024-05-04,19:30:00,L,0,1,FC Cincinnati,0.7,1.0,42,4-2-3-1,3,1,2,66.7,0,0.8,-0.2,0,0,0,0,2,6,33.3,16,3,25.0,32.1,4,50.0,44.0,6,1,16.7,6,26.0,0,8,2,25.0,0.0,0.0,18.6,1,0,0,0.7,0.7,0.09,-0.7,-0.7,310,403,76.9,5486,2055,153,169,90.5,115,141,81.6,32,62,51.6,0,0.6,0.4,6,32,7,2,37,403,347,53,19,0,3,24,23,5,1,2,1,310,3,11,14,8,2,2,0,1,1,0,0,0,0,0,0,0,19,13,5,9,5,10,18,55.6,8,9,2,7,6,25,6,0,42,490,27,110,234,151,19,490,18,7,38.9,9,50.0,246,1376,695,12,6,2,13,7,308,37,4,1,0,12,19,3,24,6,13,0,0,0,46,5,14,26.3
,2425,Orlando City,2024-05-11 Philadelphia-Orlando City,2024-05-11,19:30:00,W,3,2,Philadelphia,1.2,3.8,39,3-5-2,6,2,3,83.3,0,2.6,0.6,2,1,1,0,3,19,15.8,22,2,54.5,41.5,13,53.8,36.7,26,1,3.8,0,10.5,3,13,4,30.8,0.23,0.75,16.1,0,0,0,1.2,1.2,0.1,1.8,1.8,266,368,72.3,4567,2124,138,156,88.5,97,123,78.9,29,75,38.7,3,1.0,1.2,10,14,10,1,31,368,322,45,13,2,1,18,10,6,2,1,0,266,1,8,25,23,1,0,1,0,0,6,6,0,0,0,0,0,7,2,6,1,0,4,10,40.0,6,21,8,13,7,14,38,0,39,493,93,210,183,104,25,493,8,8,100.0,0,0.0,200,910,518,15,6,5,12,8,264,31,3,0,0,9,10,1,18,7,2,0,2,0,39,15,22,40.5
,2425,Orlando City,2024-05-15 Orlando City-Inter Miami,2024-05-15,19:30:00,D,0,0,Inter Miami,0.7,0.6,42,3-5-2,3,0,3,100.0,1,0.4,0.4,0,0,0,0,7,10,70.0,18,3,50.0,40.5,3,33.3,26.0,10,3,30.0,2,14.0,0,14,3,21.4,0.0,0.0,19.6,0,0,0,0.7,0.7,0.05,-0.7,-0.7,361,432,83.6,6363,2468,154,171,90.1,158,175,90.3,36,61,59.0,0,0.7,0.9,13,35,9,3,38,432,394,37,13,0,3,23,12,8,5,2,0,361,1,4,28,21,3,2,1,1,0,0,0,0,0,0,0,0,7,4,2,4,1,4,9,44.4,5,5,2,3,10,17,20,0,42,513,46,144,210,164,23,513,20,13,65.0,6,30.0,227,1297,621,18,14,4,6,9,359,38,2,0,0,7,11,1,23,10,4,0,0,0,42,5,12,29.4
,2425,Orlando City,2024-05-18 SJ Earthquakes-Orlando City,2024-05-18,19:30:00,W,1,0,SJ Earthquakes,1.9,0.6,50,3-1-4-2,3,0,3,100.0,1,0.7,0.7,0,0,0,0,8,18,44.4,19,0,68.4,42.8,13,38.5,32.8,21,0,0.0,2,20.0,1,11,3,27.3,0.09,0.33,16.8,0,0,0,1.9,1.9,0.18,-0.9,-0.9,395,506,78.1,6547,2492,208,233,89.3,150,173,86.7,31,76,40.8,1,2.0,0.6,10,31,7,2,42,506,456,48,8,1,3,20,21,5,2,2,0,395,2,11,21,17,1,1,1,0,1,1,0,0,0,1,0,0,23,14,8,13,2,11,24,45.8,13,12,1,11,15,38,27,0,50,634,66,166,337,136,18,634,19,5,26.3,14,73.7,355,1609,741,20,11,3,10,8,393,42,0,0,0,7,7,2,20,15,14,0,0,0,46,15,15,50.0
,2425,Orlando City,2024-05-25 Orlando City-Crew,2024-05-25,19:30:00,L,0,2,Crew,1.3,2.2,45,3-1-4-2,3,2,1,66.7,0,1.6,-0.4,1,1,0,0,2,3,66.7,16,3,18.8,23.9,4,0.0,13.0,9,0,0.0,0,,0,12,5,41.7,0.0,0.0,15.1,0,0,0,1.3,1.3,0.11,-1.3,-1.3,434,506,85.8,6773,2501,214,234,91.5,162,183,88.5,32,45,71.1,0,1.3,1.7,12,31,15,4,40,506,468,32,7,2,1,25,9,9,6,0,0,434,6,8,21,17,2,0,1,1,0,0,0,0,0,0,0,0,19,14,10,5,4,10,19,52.6,9,8,2,6,7,26,16,0,45,600,44,183,243,178,30,600,16,9,56.3,7,43.8,307,1502,654,13,7,3,12,7,431,40,2,0,0,11,7,6,25,7,14,0,1,0,39,7,10,41.2
,2425,Orlando City,2024-05-29 Fire-Orlando City,2024-05-29,19:30:00,D,1,1,Fire,0.8,1.0,51,3-4-3,3,1,2,66.7,0,1.2,0.2,0,0,0,0,1,7,14.3,24,6,20.8,32.0,13,15.4,17.8,15,0,0.0,2,15.5,1,8,2,25.0,0.13,0.5,16.1,0,0,0,0.8,0.8,0.1,0.2,0.2,451,546,82.6,7350,3002,226,254,89.0,171,195,87.7,35,65,53.8,0,0.4,1.5,5,35,7,1,36,546,494,49,17,3,0,9,13,4,1,1,0,451,3,9,12,8,0,2,1,0,1,1,0,0,0,1,0,0,19,11,7,4,8,14,24,58.3,10,13,3,10,3,22,24,1,51,658,73,219,285,160,22,658,19,9,47.4,10,52.6,376,1567,719,13,13,3,17,8,449,35,1,0,0,4,14,3,9,3,11,0,0,0,40,7,12,36.8
